ExternalCode	Landbouw	Bos	HeideDuin	KLE	OKLE	MoerasWater	GeenKartering	SlikStrandSchor	Suburbaan	Urbaan	Som	Stratum
ES9167	415619.28	208686.53	0	0	9128.12	58428.56	0	0	30832.18	277690.07	1000384.74	NA
ES9168	405299.94	218357.57	0	0	0	11408.54	0	0	47287.59	318470.28	1000823.92	NA
ES9169	184611.2	14950.12	0	0	1626.63	643.26	0	0	24983.15	773555.31	1000369.67	6
ES9170	631481.04	4069.91	0	0	0	14071.67	0	0	10139.52	341013.31	1000775.45	NA
ES9171	777857.63	24596.96	0	0	2761.35	308.85	0	0	64289.94	130585.42	1000400.15	3
ES9172	695071.54	12591.18	0	0	5913	0	0	0	277256.37	10014.75	1000846.84	NA
ES9173	407777.51	170825.45	0	0	5720.71	82078.68	0	0	307584.22	26852.06	1000838.63	NA
ES9174	639538.26	73087.99	0	0	4518.59	17484.74	0	0	88513.76	177289.21	1000432.55	NA
ES9175	724436.42	1672.46	0	0	1732.25	0	0	0	72509.22	200495.85	1000846.2	3
ES9176	579760.32	0	0	0	1422.84	0	0	94937.65	283363.82	41377.06	1000861.69	NA
ES9177	0	0	0	0	0	0	0	0	1000463.15	0	1000463.15	5
ES9178	0	0	0	0	0	3917.89	567322.81	12566.89	417069.87	0	1000877.46	NA
ES9179	52527.58	12262.03	0	0	0	70459.43	387409.22	125015.16	352774.43	0	1000447.85	NA
ES9180	0	0.02	0	0	0	30748.3	577984.01	56719.4	335402.37	0	1000854.1	NA
ES9181	188279.04	0	0	0	0	5600.63	555233.4	60965.56	190169.88	0	1000248.51	NA
ES9182	130426.57	0	0	0	0	0	527506.91	110670.71	232081.29	0	1000685.48	NA
ES9183	18083.03	11887.41	0	0	0	36268.45	474209.89	144325.94	316125.33	0	1000900.05	NA
ES9184	1615.08	0	0	0	0	1313.04	34295.96	328.83	962941.66	0	1000494.57	5
ES9185	1294.05	0	0	0	0	0	504724.14	0	494898.49	0	1000916.68	NA
ES9186	0	0	0	0	0	0	629578.85	0	370907.95	0	1000486.8	NA
ES9187	104665.94	0	0	0	17236.42	4626.95	94899.55	0	779479.67	0	1000908.53	5
ES9188	422531.44	135556.87	0	0	0	4108.38	0	0	10859.77	427660.03	1000716.49	NA
ES9189	591786.8	0	2489.83	0	0	0	0	0	32021.06	374427.18	1000724.87	NA
ES9190	273437.27	0	4793.23	0	0	7151.99	0	0	29265.92	686275.73	1000924.14	NA
ES9191	828975.92	0	0	0	0	7497.64	0	0	150987.4	13025.49	1000486.45	3
ES9192	580737.73	0	0	0	0	7298.95	0	0	4071.47	0	592108.15	3
ES9217	0	345118.6	0	0	0	0	0	0	0	0	345118.6	1
ES9218	40867.2	439542.77	0	0	3958.15	0	0	0	0	39547.45	523915.57	1
ES9219	460049.26	101113.63	0	22177.1	0	8662.18	0	0	24457.86	217033.2	833493.23	NA
ES9220	292828.67	79035.35	19225.31	8703.43	0	7942.79	0	0	123926.15	468947.61	1000609.31	NA
ES9221	527869.29	260740.62	6168.83	48925.96	0	2320.98	0	0	54273.42	100309.81	1000608.91	NA
ES9222	795702.17	94959.18	0	25144.52	3777.5	0	0	0	29630.26	51181.19	1000394.82	3
ES9223	449236.96	226322.11	0	15225.24	533.73	1197.63	0	0	48154.23	259724.29	1000394.19	NA
ES9224	287774.29	17883.25	0	3272.11	16147.58	7539.39	0	0	60304.37	607267.63	1000188.62	NA
ES9225	350462.19	243530.7	0	3682.89	1273.02	0	5337.2	0	10455.27	385882.78	1000624.05	NA
ES9226	124375.69	511328.33	0	0	4860.63	31722.67	19002.85	0	72828.29	236167.34	1000285.8	NA
ES9227	146666.93	59981.56	0	0	0	572.44	10393.22	0	379702.61	325981.63	923298.39	NA
ES9228	0	88.57	0	0	0	0	0	0	71638.49	35247.86	106974.92	NA
ES9229	0	0	0	0	0	0	0	0	2814.25	0	2814.25	5
ES9238	51261.73	36493.52	0	0	0	0	0	0	43323.21	49456.11	180534.57	NA
ES9239	197114.86	10848.43	0	0	0	0	0	0	166932.16	603146.97	978042.42	NA
ES9240	340540.97	173812.84	0	0	2473.44	24915.19	0	0	0	458491.32	1000233.76	NA
ES9241	416672.54	16921.58	0	0	0	0	0	0	15760.22	551285.3	1000639.64	NA
ES9242	311676.29	312256.03	0	3333.09	0	12878.99	0	0	0	360518.74	1000663.14	NA
ES9243	340537.85	30728.18	0	13304.07	0	0	0	0	0	616108.57	1000678.67	NA
ES9244	469237.45	116134.87	0	6622.89	0	0	0	0	48083.41	360179.45	1000258.07	NA
ES9245	500772.69	30560.1	0	0	0	0	0	0	44416.4	424953.08	1000702.27	NA
ES9246	677063.76	86138.23	0	0	3361.89	0	0	0	42464.49	191673.91	1000702.28	NA
ES9247	521832.67	339346.78	0	0	0	0	0	0	36080.24	103005.37	1000265.06	NA
ES9248	693236.15	76186.98	0	0	0	0	0	0	74913.82	156366.1	1000703.05	NA
ES9249	358347.14	216033.72	0	0	0	0	0	0	200212.45	226109.55	1000702.86	NA
ES9250	515845.52	30186.86	0	0	2063.02	0	0	0	81043.65	371356.63	1000495.68	NA
ES9251	384803.5	19539.51	0	0	0	0	0	0	313068.74	283091.49	1000503.24	NA
ES9252	305818.49	55494.79	0	0	0	0	0	0	452050.49	186923.89	1000287.66	NA
ES9253	567251.6	60930.96	0	0	0	0	0	0	271648.63	100863.04	1000694.23	NA
ES9254	651784.46	77831.27	0	0	0	164.59	0	0	112367.87	158140.16	1000288.35	NA
ES9255	490941.42	51212.77	0	0	0	0	0	0	25279.66	433298.9	1000732.75	NA
ES9256	860992.96	10088.19	0	0	1136.36	1254.48	0	0	0	127254.54	1000726.53	3
ES9257	384523.93	45740.06	0	0	0	28447.52	0	0	381133.02	160466.81	1000311.34	NA
ES9258	435087.82	266739.14	0	0	0	162520.93	0	0	16624.21	119770.27	1000742.37	NA
ES9259	172929.75	249415.21	0	0	0	19057.98	0	0	0	559106.83	1000509.77	NA
ES9260	309529.74	352045.77	0	0	0	36982.81	0	0	0	301975.79	1000534.11	NA
ES9261	214786.07	151670.06	0	0	877.61	175410.78	259261.25	2191.55	173156.35	23411.17	1000764.84	NA
ES9262	318320.58	63554.23	0	0	0	51118.09	176255.99	13495.16	107875.22	269922.86	1000542.13	NA
ES9263	595536.24	29314.04	0	0	0	2789.62	0	0	12001.35	360908.2	1000549.45	NA
ES9264	336349.93	100532.71	0	0	1148.37	16337.46	124904.21	9010.74	343249.06	69232.19	1000764.67	NA
ES9265	349804.82	71716.36	0	0	565.84	106479.96	361852.63	21941.7	85701.02	2510.37	1000572.7	NA
ES9266	580802.43	91649.71	0	0	3517.37	41183.7	242663.18	21350.05	9690.34	9516.72	1000373.5	NA
ES9267	568465.78	175968.77	0	0	0	73254.71	145503.67	20856.98	16538.73	0	1000588.64	NA
ES9268	546243.15	143068.84	0	0	0	87567.7	175829.69	26599.39	21272.46	0	1000581.23	NA
ES9269	377365.36	169713.21	0	0	1078.59	51638.91	296659.24	23152.81	61080.49	19892.2	1000580.81	NA
ES9270	340301.66	96846.88	0	0	0	10167.47	366456.07	10439.02	116532.75	59869.77	1000613.62	NA
ES9271	90399.39	156542.55	0	0	0	46304.81	209106.47	0	442118.99	56139.52	1000611.73	NA
ES9272	210825.41	46506.35	0	0	0	1836.42	1349.06	0	498825.25	241468.74	1000811.23	NA
ES9273	718204.49	14204.12	0	0	0	481.06	0	0	155175.22	112547.5	1000612.39	3
ES9274	233490.41	14510.54	0	0	0	0	0	0	53548.56	699038.79	1000588.3	NA
ES9275	487047.38	10361.86	0	0	0	0	0	0	39687.55	463507.45	1000604.24	NA
ES9276	207395.9	15528.27	0	0	390.06	0	0	217119.86	560321.97	86.25	1000842.31	NA
ES9277	0	0	0	0	0	3745.67	0	8206.39	988683.4	0	1000635.46	5
ES9278	0	0	0	0	0	25893.85	645216.03	77578.81	251947.15	0	1000635.84	NA
ES9279	0	0	0	0	0	181186.71	10893.84	72409.83	736144.39	0	1000634.77	5
ES9280	350.78	5033.84	0	0	0	186637.65	0	533.52	807896.94	0	1000452.73	5
ES9281	128458.46	7105.49	0	0	7263.15	52399.12	422205.54	105569.18	251259.67	26190.52	1000451.13	NA
ES9282	3510.01	18385.92	0	0	0	0	412650.51	68184.71	497951.65	0	1000682.8	NA
ES9283	0	0	0	0	0	6148.02	343911.69	20659.85	630169.59	0	1000889.15	NA
ES9284	0	0	0	0	0	7103.72	577689.52	0	415866.03	0	1000659.27	NA
ES9285	3255.05	0	0	0	0	0	63739.67	39673.83	893997.65	0	1000666.2	5
ES9286	0	0	0	0	0	0	254953.8	0	745743.48	0	1000697.28	5
ES9287	126153.9	3012.74	0	0	12272.87	14965.42	74357.78	0	766724.22	3202.96	1000689.89	5
ES9288	707262	67119.62	0	0	4583.97	0	0	0	2853.38	218894.86	1000713.83	3
ES9289	194993.04	13888.67	41501.01	0	0	0	0	0	0	750337.85	1000720.57	6
ES9290	236168.46	19907.07	145956	0	0	0	0	0	46085.54	552803.68	1000920.75	NA
ES9291	704348.74	67611.76	13215.91	0	0	0	0	0	154923.93	60429.06	1000529.4	3
ES9292	454187.05	62484.87	0	0	0	0	0	0	41873.15	46008.2	604553.27	3
ES9318	256.64	0	0	0	0	0	0	0	0	0	256.64	3
ES9319	337476.46	192283.5	0	9540.17	0	47073.2	0	0	10225.99	0	596599.32	NA
ES9320	73191.93	155580.91	9382.23	31090.05	0	11114.73	0	0	312223.01	112592.18	705175.04	NA
ES9321	234037.7	170282.17	2725.39	31634.8	2435.11	28051.36	0	0	69077.46	462369.37	1000613.36	NA
ES9322	262206.6	137638.58	0	10726.57	5334.69	0	0	0	352.77	584139.61	1000398.82	NA
ES9323	746937.29	152501.92	0	5741.4	1716.97	0	0	0	0	93294.24	1000191.82	3
ES9324	270346.79	338249.77	0	19786.89	0	9143.59	0	0	5992.3	356902.8	1000422.14	NA
ES9325	247345.71	74201.5	0	222.44	0	11379.3	0	0	7512.28	592882.78	933544.01	NA
ES9326	39722.3	8055.18	0	0	0	1047.71	0	0	1743.28	226032.15	276600.62	6
ES9327	0	0	0	0	0	0	0	0	0	1204.93	1204.93	6
ES9339	58975.93	13232.74	0	0	6653.88	3320.41	0	0	206116.69	140531.8	428831.45	NA
ES9340	625328.51	58651.38	0	6376.07	6540.95	4056	0	0	224128.96	75409.91	1000491.78	NA
ES9341	189262.74	280228.49	0	0	15.77	5267.86	0	0	149128.49	376780.59	1000683.94	NA
ES9342	63557.07	596658.6	0	0	4154.51	0	0	0	31304.87	304793.43	1000468.48	NA
ES9343	106873.78	271138.07	0	0	0	0	0	0	65010.39	557676.88	1000699.12	NA
ES9344	457189.3	15597.51	0	0	0	0	0	0	35503.98	492200.83	1000491.62	NA
ES9345	618061.71	7845.84	0	0	0	0	0	0	0	374592.74	1000500.29	NA
ES9346	687670.24	91677.07	0	0	0	6656.44	0	0	17413.52	197288.98	1000706.25	NA
ES9347	627044.08	170312.72	0	0	0	0	0	0	37341.39	165824.57	1000522.76	NA
ES9348	783350.7	4803.44	0	0	0	0	0	0	0	212353.24	1000507.38	3
ES9349	799281.92	68697.08	0	0	0	0	0	0	0	132735.93	1000714.93	3
ES9350	757858.04	0	0	0	1803.33	0	0	0	10521.65	230324.04	1000507.06	3
ES9351	697458.95	31609.34	0	0	0	0	0	0	66372.82	205067.36	1000508.47	NA
ES9352	394175.34	207235.48	0	0	0	3468.73	0	0	98148.02	297280.78	1000308.35	NA
ES9353	826041.11	18107.24	0	0	0	0	0	0	6206.7	150391.29	1000746.34	3
ES9354	828723.57	16463.87	0	0	0	266.62	0	0	68802.67	86274.07	1000530.8	3
ES9355	522664.13	9466.15	0	0	0	0	0	0	161092.89	307322.83	1000546	NA
ES9356	669220.05	90752.88	0	0	0	0	0	0	121059.09	119729.68	1000761.7	NA
ES9357	306747.3	74175.54	0	0	0	16826.19	0	0	428993.08	173620.45	1000362.56	NA
ES9358	600568.92	138359.16	0	0	0	0	0	0	174548.61	87292.27	1000768.96	NA
ES9359	187107.13	473763.19	0	0	0	4461.17	0	0	21890.47	313347.81	1000569.77	NA
ES9360	105577.3	200953.79	0	0	0	7128.4	44811	0	312635.17	329464.22	1000569.88	NA
ES9361	26002.26	120520.35	0	0	2600.11	30289.69	374156.18	29128.96	265271.48	152808.38	1000777.41	NA
ES9362	32647.55	296388.16	0	0	0	138567.56	493.7	0	225392.07	307064.3	1000553.34	NA
ES9363	226659.74	21346.17	0	0	5249.36	1293.58	0	0	40412.18	705608.86	1000569.89	6
ES9364	144602.39	25463.88	0	0	0	0	0	0	50533.91	780200.39	1000800.57	6
ES9365	87713.4	142145.69	0	0	0	5686.6	0	0	371483.24	393325.79	1000354.72	NA
ES9366	20748.42	155441.5	91414.1	0	0	28858.25	54321.28	23031.97	236761.06	389793.2	1000369.78	NA
ES9367	11582	124268.01	0	0	0	20755.85	160303.33	8369.38	431113.76	244431.42	1000823.75	NA
ES9368	5603.44	198753.19	0	0	1342.61	35.11	151332.87	16894.71	613813.5	12633.09	1000408.52	NA
ES9369	15520.06	68201.96	0	0	3576.36	2754.91	58701.99	2848.25	624504.59	224699.48	1000807.6	NA
ES9370	22327.02	135780.19	0	0	12535.99	4409.8	46061.65	29117.44	565535.54	184840.88	1000608.51	NA
ES9371	65417.47	249463.37	0	0	24527.56	34221.03	219307.22	27900.61	119488.8	260282.39	1000608.45	NA
ES9372	53281.05	55321.65	0	0	0	0	429866.97	4339.99	378580.34	79449.62	1000839.62	NA
ES9373	213515.13	34234.88	0	0	4385.75	0	0	0	216121.43	532152.16	1000409.35	NA
ES9374	54434.63	36938.97	0	0	0	0	0	0	339175.69	570289.33	1000838.62	NA
ES9375	327490.02	196897.08	0	0	4669.33	0	0	0	157957.78	313426.9	1000441.11	NA
ES9376	22711.45	93795.23	0	0	0	176663.33	0	352923.22	354761.11	0	1000854.34	NA
ES9377	0	121.3	0	0	0	12307.78	410089.21	127703.5	450648.82	0	1000870.61	NA
ES9378	0	0	0	0	0	21311.72	380986.71	138098.06	460059.16	0	1000455.65	NA
ES9379	0	0	0	0	0	129719.37	0	5736.58	865406.27	0	1000862.22	5
ES9380	0	0	0	0	0	641858.07	0	0	358183.49	0	1000041.56	4
ES9381	5013.94	0	0	0	0	60880.41	672897.96	227.51	261858.46	0	1000878.28	NA
ES9382	0	0	0	0	0	0	475427.12	0	525037.09	0	1000464.21	NA
ES9383	60381.41	4141.87	0	0	0	156238.2	130149.1	0	649990.44	0	1000901.02	NA
ES9384	32162.96	12734.75	0	0	7020.37	276600.66	0	164706.01	507669.04	0	1000893.79	4
ES9385	45042.42	0	0	0	0	0	0	534336.19	421108.41	0	1000487.02	NA
ES9386	34885.67	0	0	0	293.92	0	57002.33	0	908750.65	0	1000932.57	5
ES9387	275902.7	0	0	0	10331.38	26899.48	132531.87	0	554837.25	0	1000502.68	NA
ES9388	908332.18	356.98	0	0	18982.34	26536.34	0	0	37985.13	8723.93	1000916.9	3
ES9389	597718.78	81809.35	42475.79	0	7132.76	0	0	0	133134.2	138223.68	1000494.56	NA
ES9390	62799.65	230847.26	204703.38	0	0	0	0	0	59160.23	95712.57	653223.09	2
ES9391	44338.29	81750.33	2550.85	0	0	0	0	0	15364.4	0	144003.87	NA
ES9392	0	1771.9	0	0	0	0	0	0	107.16	0	1879.06	1
ES9419	153.5	45168.51	0	0	0	7207.71	0	0	0	0	52529.72	1
ES9420	12444.71	221271.29	0	0	0	7641.51	0	0	3288.74	16776.99	261423.24	1
ES9421	182928.27	89415.54	0	8796.14	9685.24	908.71	0	0	182714.93	491184.3	965633.13	NA
ES9422	263173.87	71792.37	0	29015.48	3925.29	363.12	0	0	67897.33	564027.36	1000194.82	NA
ES9423	269097.45	209676.68	0	4391.27	31606.64	0	0	0	0	485623.03	1000395.07	NA
ES9424	46249.52	377039.05	0	54004.04	3336.98	238.1	0	0	31966.24	487575.94	1000409.87	NA
ES9425	80414.56	88756.39	0	39289.93	0	17071.1	0	0	34340.89	362098.01	621970.88	NA
ES9439	0	0	0	0	0	0	0	0	75076.95	141717.22	216794.17	NA
ES9440	184317.14	35065.4	0	0	0	1494.93	0	0	397779.13	382015.6	1000672.2	NA
ES9441	452906.49	137889.16	0	0	2952.08	14112.36	0	0	190474.35	202360.49	1000694.93	NA
ES9442	487565.21	131546.4	0	0	342.19	0	0	0	111993.45	268834.12	1000281.37	NA
ES9443	444683.78	71419.02	0	0	8032.17	0	0	0	9493.3	467059.84	1000688.11	NA
ES9444	759728.36	0	0	0	0	0	0	0	0	240967.02	1000695.38	3
ES9445	731862.54	27905.39	0	0	0	0	0	0	0	240514.09	1000282.02	3
ES9446	535366.11	64189.35	0	0	2931.07	0	0	0	61140.87	337075.59	1000702.99	NA
ES9447	727009.19	198821.09	0	0	0	0	0	0	15780.36	59084.84	1000695.48	3
ES9448	619220.55	35323.12	0	0	0	0	0	0	19151.27	326586.95	1000281.89	NA
ES9449	842844.73	1439.86	0	0	14182.36	0	0	0	6421.36	135862.04	1000750.35	3
ES9450	862253.69	7758.84	0	0	11532.19	0	0	0	19085.16	100096.23	1000726.11	3
ES9451	803964.1	40545.84	0	0	6353.9	1374.44	0	0	16315.19	131567.87	1000121.34	3
ES9452	405445.16	104633.85	0	0	0	1252.97	0	0	610.31	488592.61	1000534.9	NA
ES9453	676218.93	200961.06	0	0	0	359.07	0	0	31112.19	92075.83	1000727.08	NA
ES9454	541459.96	21605.4	0	0	0	0	0	0	27971.9	409489.96	1000527.22	NA
ES9455	660163.77	46964.25	0	0	1265.74	6244.93	0	0	140777.95	145142.37	1000559.01	NA
ES9456	298997.77	62229.93	0	0	0	0	0	0	61111.8	578410.8	1000750.3	NA
ES9457	56559.31	133615.86	0	0	0	0	0	0	30147.07	779997.81	1000320.05	6
ES9458	169711.64	65568.49	11363.44	0	0	20406.03	0	0	534735.78	198948.34	1000733.72	NA
ES9459	58707.25	124087.34	0	0	0	65419.23	68074.75	0	671945.23	12532.15	1000765.95	NA
ES9460	69230.1	108829.19	0	0	0	0	280412.46	50020.32	491858.78	0	1000350.85	NA
ES9461	22021.32	150400.47	0	0	6703.48	11521.7	68297.78	10387.28	645904.54	85568.19	1000804.76	NA
ES9462	5544.55	337165.81	0	0	14977.15	311341.3	0	0	143723.46	187837.13	1000589.4	4
ES9463	332885.07	167437.21	0	0	3256.1	89441.56	0	0	265128.79	142401.41	1000550.14	NA
ES9464	713478.53	31946.78	0	0	16552.43	0	0	0	16349.23	222469.85	1000796.82	3
ES9465	462547.29	156760.12	0	0	25858.43	7691.29	0	0	127453.13	219857.34	1000167.6	NA
ES9466	30222.11	339836.47	0	0	19613.08	82.98	0	0	222156.17	388687.05	1000597.86	NA
ES9467	316165.94	282399.03	0	0	5314.2	117.94	0	0	30546.82	366045.35	1000589.28	NA
ES9468	234455.8	165098.64	0	0	35008.29	34538.72	0	0	89896.55	441599.9	1000597.9	NA
ES9469	0	384133.81	0	0	11306.98	26559.15	0	0	64716.45	514096.2	1000812.59	NA
ES9470	0	13769.37	0	0	336.16	0	0	0	65647.89	920851.04	1000604.46	6
ES9471	102533.65	469105.11	0	0	19212.44	57317.77	1733.34	0	112562.26	238148.66	1000613.23	NA
ES9472	15533.56	277350.56	0	0	0	33152.82	189725.73	0	484825.58	24.75	1000613	NA
ES9473	43525.28	78952.67	0	0	0	3502.45	216799.35	4501.53	393325.82	260013.58	1000620.68	NA
ES9474	243865.13	74529.01	0	0	0	23055.61	0	0	646653.57	12724.61	1000827.93	NA
ES9475	55781.98	362672.45	0	0	16828.06	16745.14	1573.07	0	546836.52	0	1000437.22	NA
ES9476	83703.69	209480.47	0	0	14678.31	326507.8	12017.89	0	354486.81	0	1000874.97	4
ES9477	0	9877.37	0	0	0	45339.37	656725.45	73701.56	215000.21	0	1000643.96	NA
ES9478	0	0	0	0	0	458891.55	33.34	16532.09	525179.46	0	1000636.44	4
ES9479	0	0	0	0	0	606032.96	0	873.2	393524.11	0	1000430.27	4
ES9480	0	0	0	0	0	274813.49	0	0	725639.08	0	1000452.57	4
ES9481	0	0	0	0	0	67603.85	609226.52	0	323829	0	1000659.37	NA
ES9482	0	0	0	0	0	0	73227.59	0	927455.32	0	1000682.91	5
ES9483	403940.42	1861.13	0	0	260.15	99825.95	0	0	494795.83	0	1000683.48	NA
ES9484	287490.92	21113.21	0	0	4442.63	196289.14	0	190286.43	301275.89	0	1000898.22	NA
ES9485	360968.38	6484.91	0	0	15360.8	1643.59	0	21110.65	594899.75	0	1000468.08	NA
ES9486	799601.03	0	0	0	23258.97	14912.52	0	0	162870.18	255.01	1000897.71	3
ES9487	493329.5	122.78	0	0	9245.76	4686.69	0	0	232755.63	260574.63	1000714.99	NA
ES9488	635273.09	118162.86	11557.52	0	27413.02	16306.04	0	0	110202.26	81814.78	1000729.57	NA
ES9489	631127.56	258462.59	53449.03	0	16446.78	0	0	0	18623.42	22597.45	1000706.83	NA
ES9490	9059.89	299833.04	38593.5	0	0	0	0	0	146245.39	0	493731.82	NA
ES9519	427550.11	24801.57	0	0	0	0	0	0	0	264015.42	716367.1	NA
ES9520	550729.41	404179.26	0	0	38883.9	0	0	0	0	6783.03	1000575.6	NA
ES9521	238283.03	249824.48	18389.93	4011.1	11173.52	18184.62	0	0	32798.06	427926.48	1000591.22	NA
ES9522	7874.74	56364.41	0	8325.22	5867.91	22592.79	0	0	132256.42	766895.05	1000176.54	6
ES9523	282366.66	28780.63	0	9811.14	9140.13	57.07	0	0	165676.16	504560.34	1000392.13	NA
ES9524	676106.24	21380.89	0	15095.71	17990.85	0	0	0	12126.19	257692.33	1000392.21	NA
ES9525	437514.62	13824.9	0	0	10705.84	847.31	0	0	2670.9	72192.09	537755.66	3
ES9539	0	0	0	0	0	0	0	0	0	282068.31	282068.31	6
ES9540	0	27674.92	0	0	0	0	0	0	74803.45	898199.14	1000677.51	6
ES9541	307251.54	161786.71	0	0	75.81	0	0	0	71193.15	460177.28	1000484.49	NA
ES9542	604104.7	85528.01	0	0	0	0	0	0	39534.07	271295.84	1000462.62	NA
ES9543	206738.49	35841.93	0	0	2671.15	8092.59	0	0	62227.68	685119.65	1000691.49	NA
ES9544	800950.84	5768.78	0	0	0	6345.22	0	0	7030.71	180396.48	1000492.03	3
ES9545	535978.76	8300.56	0	0	0	0	0	0	34511.97	421662	1000453.29	NA
ES9546	773270.25	0	0	0	0	0	0	0	0	227413.73	1000683.98	3
ES9547	685892.34	11770.04	0	0	979.3	0	0	0	0	301842.8	1000484.48	NA
ES9548	593917.28	162654.39	0	0	7374.88	0	0	0	0	236523.49	1000470.04	NA
ES9549	718765.73	1904.99	0	0	1644.56	0	0	0	27076.19	251307.55	1000699.02	3
ES9550	600436.56	35963.51	0	0	0	0	0	0	4352.43	359525.36	1000277.86	NA
ES9551	90568.96	20999.69	0	0	0	0	90973.27	0	288889.01	508862.19	1000293.12	NA
ES9552	187495.74	27670.67	0	0	1940.64	5528.5	74322.87	0	208945.89	494802.38	1000706.69	NA
ES9553	536611.17	131175.78	0	0	3406.95	699.64	76373.12	0	194042.37	58214.43	1000523.46	NA
ES9554	369359.43	58211.33	0	0	7960.5	0	78555.89	0	94376.31	392044.42	1000507.88	NA
ES9555	165066.2	90985.29	0	0	0	7858.01	77540.79	0	525110.88	133946.99	1000508.16	NA
ES9556	30649.73	33077.48	0	0	0	0	103807.33	0	254335.3	578868.53	1000738.37	NA
ES9557	46290.08	29506.48	0	0	0	16127.66	43120.97	0	190450.18	675044.04	1000539.41	NA
ES9558	38164.32	175531.61	0	0	0	30789.08	90512.21	0	345769.69	319772.77	1000539.68	NA
ES9559	34113.99	108089.89	0	0	0	76019.01	206613.42	10794.71	453489.19	111657.05	1000777.26	NA
ES9560	9451.25	4132.55	0	0	0	0	102514.07	7823.16	446257.98	430376.87	1000555.88	NA
ES9561	24912.46	49857.85	0	0	704.65	3696.87	0	0	689031.19	232344.4	1000547.42	NA
ES9562	67843.44	95463.03	0	0	3495.09	16376.27	0	0	241261.37	576107.96	1000547.16	NA
ES9563	434781.72	43754.04	0	0	2959.17	0	0	0	281202.01	237857.62	1000554.56	NA
ES9564	527092	55321.39	0	0	0	0	0	0	208650.91	209530.8	1000595.1	NA
ES9565	511104.04	208483.8	0	0	7313.26	36183.11	0	0	195459.52	41810.64	1000354.37	NA
ES9566	322468.5	170236.68	0	0	23986.16	4437.87	0	0	365091.16	114358.88	1000579.25	NA
ES9567	590910.91	217500.17	0	0	35647.98	0	0	0	131998.35	24544	1000601.41	NA
ES9568	138669.41	292960.17	0	0	5907.82	0	0	0	471624.01	91416.87	1000578.28	NA
ES9569	18048.1	486653.09	0	0	6092.28	11922.75	0	0	24102.89	454005.51	1000824.62	NA
ES9570	15002.38	32619.38	0	0	3939.25	0	0	0	20422.65	928418.34	1000402	6
ES9571	28306.07	85707.65	0	0	0	2241.73	81.77	0	264605.03	619897.08	1000839.33	NA
ES9572	12826.43	189230.41	0	0	0	0	0	0	764877.89	33659.03	1000593.76	5
ES9573	49134.18	11628.41	0	0	0	13638.54	518198.83	8556.89	399436.48	0	1000593.33	NA
ES9574	144384.13	95726.8	0	0	0	6703.38	463.92	901.43	745626.49	7018.57	1000824.72	5
ES9575	10789.03	233983.39	0	0	7842.79	31608.72	0	0	681761.63	34408.17	1000393.73	NA
ES9576	109068.46	709555.92	0	0	22074.39	8629.73	868.07	0	147646.55	2988.68	1000831.8	1
ES9577	1606.39	0	0	0	0	33893.54	490392.27	134689.4	339836.4	0	1000418	NA
ES9578	0	0	0	0	0	456387.28	0	0	544253.37	0	1000640.65	4
ES9579	0	0	0	0	0	460203.88	0	0	540023.11	0	1000226.99	4
ES9580	0	0	0	0	0	209855.65	0	0	791014.94	0	1000870.59	4
ES9581	0	0	0	0	0	0	236194.39	0	764262.1	0	1000456.49	5
ES9582	6688.19	0	0	0	0	0	79419.74	0	914794.48	0	1000902.41	5
ES9583	199287.83	3879.92	0	0	0	55491.71	47874.89	0	693929.5	0	1000463.85	NA
ES9584	351830.18	0	0	0	7850.26	78934.48	0	396262.98	166024.48	0	1000902.38	NA
ES9585	979011.1	4081.17	0	0	6760.41	0	0	1221.16	6193.12	3205.81	1000472.77	3
ES9586	880618.44	2091.96	0	0	17982.99	0	0	0	11340.39	88861.24	1000895.02	3
ES9587	178370.8	0	0	0	334.43	0	0	0	60548.98	761464.69	1000718.9	6
ES9588	748142.91	33466.77	0	0	25402.26	26710.64	0	0	38332.81	128638.82	1000694.21	3
ES9589	698711.31	247403.05	0	0	26168.15	0	0	0	11468.9	16967.17	1000718.58	NA
ES9590	73791.96	225610.73	0	0	6312.35	0	0	0	2281.15	18710.69	326706.88	NA
ES9619	496484.8	51281.67	0	0	3150.76	0	0	0	0	118257.93	669175.16	3
ES9620	736210.01	92638.04	0	0	33857.75	0	0	0	22025.03	0	884730.83	3
ES9621	362489.3	87248.77	0	0	0	0	0	0	80803.69	469662.76	1000204.52	NA
ES9622	172373.47	174887.8	0	538.58	660.65	40503.29	0	0	66150.09	545313.34	1000427.22	NA
ES9623	136906.6	91618.51	0	5699.04	1236.99	657.36	0	0	654794.67	109514.2	1000427.37	NA
ES9624	351938.73	198559.77	0	2277.86	7174.19	1600.31	0	0	426252.88	12838.33	1000642.07	NA
ES9625	56445.68	8562.15	0	0	0	0	0	0	280794.23	92.97	345895.03	5
ES9639	248944.36	51671.41	0	8677.82	0	0	0	0	758.21	202333.78	512385.58	NA
ES9640	242140.73	0	0	6498.26	0	0	0	0	65623.84	686418.32	1000681.15	NA
ES9641	382463.67	142912.29	0	6676.34	4102.25	0	0	0	83751.34	380345.08	1000250.97	NA
ES9642	282837.27	133932.94	0	0	0	0	0	0	14428.6	569481.46	1000680.27	NA
ES9643	197413.1	78926.56	0	0	0	63146.78	0	0	12051.94	649151.28	1000689.66	NA
